pt1_cam1_X,pt1_cam1_Y
630.128136,404.249617
627.654789,403.913532
628.076126,403.034868
626.991763,402.942954
625.628062,401.913443
623.859229,401.782192
622.878713,401.239538
621.403954,401.503594
620.241906,400.952946
618.807647,400.947646
618.504707,400.548336
618.348714,400.939102
617.992926,401.822094
617.812714,402.394537
617.977855,402.995138
618.679269,403.467614
618.643512,403.921580
618.737500,404.167883
617.778343,404.236850
616.676384,403.671639
614.736707,404.238340
612.632498,403.031076
609.855025,402.949183
607.898070,401.891758
605.549634,401.632845
603.088058,401.080240
599.196644,401.183665
598.545436,400.845524
596.636108,400.356506
594.058589,400.841714
592.460919,401.077234
591.568394,401.891509
590.626037,401.876301
586.997868,402.301701
586.720169,402.643679
582.869529,402.894594
580.500716,402.930949
577.387639,402.930005
575.387193,402.768578
572.809790,402.574578
571.879333,403.086115
569.253600,402.056012
567.036415,401.784803
564.045058,402.061920
561.991610,401.432977
562.350826,402.185625
560.418695,401.977316
558.525802,402.558243
559.005818,403.653732
558.535595,403.681989
557.910066,405.270853
559.007030,402.929660
558.814738,402.309205
558.317765,403.781369
558.106247,402.983074
556.913074,406.951000
558.405478,402.270290
557.574172,403.579385
557.464325,401.697247
557.781483,401.061760
558.872560,402.258265
557.542679,401.463242
556.961057,402.332684
558.229746,401.967931
554.928680,401.129132
553.653245,402.415805
552.370282,403.018175
551.151359,401.429100
548.840912,404.189687
546.672533,402.224447
544.542800,401.175290
540.570927,402.037973
538.424494,401.048843
535.655313,401.906834
532.119723,403.917476
531.109906,400.917640
528.465638,401.514580
525.949474,402.135064
524.779906,404.787930
524.327250,402.194508
523.872503,402.787298
524.989714,403.042733
524.616281,404.605496
525.171534,403.313920
525.902481,403.035813
527.256683,404.401821
527.849449,407.205416
529.060368,403.528699
529.509686,404.773108
527.679093,403.994966
526.453134,402.962977
525.264749,401.288907
523.594525,400.387292
520.435923,400.830609
517.987385,399.670378
515.752249,401.053583
512.420378,401.142489
510.720000,400.293508
509.251513,400.855561
508.278802,401.197917
506.855618,402.222483
507.969401,402.247518
508.709907,403.335676
509.826787,403.378077
511.428380,403.453665
510.910524,405.240948
511.735784,405.942572
512.341965,404.377324
511.674877,406.529350
511.327972,404.302639
510.971698,403.157225
508.662267,404.043849
506.843560,401.354449
504.119349,402.471136
502.394672,400.074438
499.680304,400.004532
497.403359,398.527497
494.831150,399.799138
493.943144,399.104467
491.730987,400.892502
490.212654,399.581959
489.839803,399.687948
489.004510,402.090679
487.847068,401.394999
486.503851,402.204922
485.442142,401.897575
483.908492,402.480557
482.408856,402.493851
481.527182,403.316423
480.931823,401.818798
478.959159,402.199795
477.611951,402.837667
475.402328,401.603716
475.090675,401.074149
474.070467,400.326595
472.533848,399.569597
471.205525,401.128312
469.752585,401.103807
469.149041,400.211153
468.043032,400.674516
466.680706,400.994161
464.374126,399.718640
463.157156,400.718730
461.296884,400.956547
460.673510,401.000133
459.145698,401.109842
458.200332,401.719122
457.515426,402.106952
456.315179,401.378962
455.260410,402.779815
455.346640,402.073257
455.122605,402.055285
454.995937,402.486551
454.552830,403.036212
454.391921,401.592212
453.634729,402.792665
454.087887,401.725664
453.402597,401.378397
452.459008,401.131820
452.173934,401.006185
450.974800,400.409650
449.284281,401.552295
448.765761,399.806546
448.336429,399.607790
446.893905,400.019826
446.415601,399.661128
445.821441,400.736853
445.052455,401.083829
444.595028,401.401496
444.560077,401.254322
443.669668,401.312234
443.457719,401.490728
443.427066,402.020372
443.425853,402.033918
443.177658,402.020436
443.220828,402.009114
442.266605,401.550144
441.945627,401.816405
440.716376,401.697495
439.893017,400.612538
439.163439,401.154124
438.142396,401.950656
438.120287,400.934985
437.497388,400.786352
437.204286,400.400577
437.172510,400.727192
437.135019,400.457804
437.282509,400.495144
437.692603,401.136136
438.472623,400.998396
439.564383,401.518991
440.656064,401.847765
442.021377,401.975581
443.074327,402.021602
444.642451,402.004494
444.709553,402.037713
443.417327,402.010580
442.476823,401.474338
441.369394,401.117904
440.180177,401.279222
438.456882,401.032618
437.298763,400.367345
436.712902,400.502794
435.119050,400.381706
434.272925,400.399930
433.460035,400.479233
433.196581,400.242183
433.348941,400.430351
435.057260,400.723592
436.506357,401.078793
